ID;SAFRA;CEP;IDADE;GENERO;RENDA;SCORE_F1;SCORE_F2;IND_BOM
3220;201907;4673180;38;F;17000.0;896.0;663.0;0
3221;201907;1317001;39;F;6000.0;702.0;640.0;1
3222;201906;14412240;41;M;6000.0;663.0;700.0;1
3223;201905;5414025;38;M;7500.0;540.0;759.0;1
3224;201906;4671071;37;M;15000.0;809.0;561.0;0
3225;201906;4950080;37;M;3720.0;719.0;689.0;0
3226;201907;8150540;38;M;4000.0;831.0;761.0;1
3227;201909;13034140;36;F;5300.0;781.0;699.0;1
3228;201909;6186190;38;F;3500.0;510.0;749.0;0
3229;201909;16403123;37;F;2200.0;665.0;738.0;1
3230;201907;4848040;38;M;5500.0;207.0;675.0;0
3231;201907;4530000;37;M;7000.0;657.0;629.0;0
3232;201907;12232180;38;M;5000.0;694.0;741.0;1
3233;201909;97503730;37;F;3000.0;327.0;669.0;1
3234;201906;4130000;33;M;5050.0;934.0;647.0;1
3235;201908;12943000;37;M;7192.0;831.0;731.0;0
3236;201907;4678060;40;M;3000.0;566.0;681.0;1
3237;201909;4678060;41;M;2000.0;489.0;645.0;1
3238;201907;83407000;38;F;2700.0;464.0;710.0;1
3239;201905;3477010;38;F;6000.0;588.0;702.0;1
3240;201907;16340000;39;M;6000.0;528.0;655.0;1
3241;201908;13405260;38;F;3000.0;584.0;830.0;1
3242;201908;13040061;38;F;3500.0;780.0;766.0;1
3243;201908;4437900;37;M;10000.0;493.0;761.0;1
3244;201908;8040620;36;F;2800.0;820.0;787.0;1
3245;201907;9041000;37;M;2800.0;422.0;594.0;0
3246;201909;9290130;36;F;9980.0;482.0;612.0;0
3247;201905;4381001;40;M;15000.0;882.0;717.0;1
3248;201906;14710048;38;M;2030.0;531.0;566.0;0
3249;201906;14710048;38;M;1730.0;456.0;566.0;0
3250;201909;78110971;38;M;4600.0;699.0;650.0;0
3251;201906;14500000;37;M;2500.0;756.0;575.0;1
3252;201909;37950000;38;M;7200.0;794.0;646.0;0
3253;201907;68921282;38;F;2000.0;730.0;555.0;1
3254;201908;4144020;37;F;6310.0;654.0;731.0;1
3255;201907;3621020;35;M;15000.0;786.0;718.0;0
3256;201907;3621020;35;M;15000.0;632.0;718.0;0
3257;201909;8042260;36;F;3500.0;654.0;558.0;1
3258;201907;2610090;12;M;5000.0;363.0;712.0;0
3259;201906;8421060;36;M;7000.0;708.0;683.0;1
3260;201908;9181510;35;F;3100.0;470.0;616.0;1
3261;201907;4362060;37;M;10000.0;889.0;687.0;1
3262;201905;5176240;34;M;9000.0;733.0;741.0;1
3263;201907;5778290;37;M;3500.0;283.0;625.0;0
3264;201907;4859090;35;M;1720.4;358.0;696.0;1
3265;201908;2722000;36;M;5200.0;727.0;731.0;0
3266;201906;9070180;37;F;10266.73;767.0;761.0;0
3267;201905;5879420;37;M;3003.0;767.0;775.0;1
3268;201906;77001048;58;F;24000.0;814.0;688.0;1
3269;201907;14404062;37;M;3000.0;124.0;602.0;0
3270;201909;37990000;35;M;2800.0;224.0;514.0;0
3271;201905;7151818;37;F;3990.0;657.0;528.0;0
3272;201906;13045529;35;M;2300.0;173.0;656.0;1
3273;201908;6711280;38;M;10000.0;531.0;682.0;1
3274;201907;13070752;37;M;7400.0;459.0;684.0;1
3275;201907;1332010;37;F;6000.0;915.0;756.0;1
3276;201908;13290000;37;F;5000.0;518.0;783.0;1
3277;201908;18010070;40;M;5000.0;498.0;673.0;0
3278;201909;11680000;39;F;1800.0;655.0;701.0;1
3279;201909;12235000;22;M;4500.0;232.0;513.0;0
3280;201905;18040425;35;M;6000.0;500.0;756.0;1
3281;201906;3150020;35;F;5539.0;646.0;769.0;1
3282;201909;3122020;37;M;5000.0;174.0;590.0;1
3283;201905;6702210;33;F;4150.0;868.0;764.0;1
3284;201908;14808628;36;M;3400.0;808.0;801.0;1
3285;201908;13720000;35;M;8000.0;745.0;777.0;1
3286;201908;13051478;40;F;2100.0;115.0;590.0;1
3287;201908;4930210;38;M;3000.0;688.0;720.0;1
3288;201907;13221360;35;F;2000.0;601.0;660.0;0
3289;201905;13043740;36;M;6000.0;934.0;738.0;1
3290;201908;9561200;36;M;3000.0;414.0;650.0;0
3291;201909;8255030;30;F;2200.0;842.0;627.0;1
3292;201908;9550051;37;F;4500.0;739.0;750.0;1
3293;201908;11900000;40;M;5000.0;679.0;615.0;1
3294;201909;11900000;40;F;5000.0;453.0;621.0;1
3295;201909;11900000;40;M;5000.0;453.0;621.0;1
3296;201906;13054105;37;M;3000.0;694.0;699.0;1
3297;201907;8295010;33;F;7500.0;562.0;673.0;1
3298;201907;3506000;43;M;3500.0;587.0;792.0;1
3299;201908;13571190;34;M;5000.0;688.0;682.0;1
3300;201909;2373200;30;F;3200.0;686.0;655.0;1
3301;201906;13332070;33;M;4160.0;755.0;731.0;1
3302;201906;2013001;27;M;1500.0;735.0;670.0;1
3303;201905;4314130;32;M;9000.0;781.0;861.0;1
3304;201908;83322160;33;M;2056.0;392.0;665.0;1
3305;201907;1514020;21;M;2000.0;627.0;711.0;1
3306;201908;1514020;21;M;2000.0;579.0;682.0;1
3307;201908;13045710;29;M;2516.1;868.0;750.0;1
3308;201908;6144390;33;M;4964.0;745.0;839.0;1
3309;201906;14062100;32;M;1700.0;87.0;609.0;0
3310;201908;9251050;33;M;5000.0;755.0;610.0;0
3311;201906;16201198;32;M;1890.0;884.0;618.0;0
3312;201908;35600000;62;M;10500.0;663.0;857.0;1
3313;201906;5101200;28;F;3000.0;663.0;765.0;1
3314;201907;6160180;30;M;8000.0;389.0;639.0;1
3315;201908;4366000;31;M;4670.0;622.0;668.0;1
3316;201906;6253030;32;M;2600.0;526.0;565.0;1
3317;201905;14098358;30;F;6000.0;641.0;744.0;1
3318;201906;6361000;31;M;6727.12;397.0;616.0;0
3319;201908;4937100;31;M;4500.0;820.0;628.0;0
3320;201906;15385000;37;F;1600.0;727.0;744.0;1
3321;201909;60821800;51;M;7500.0;514.0;865.0;1
3322;201905;8255000;22;F;2000.0;352.0;593.0;0
3323;201906;69044090;63;M;29310.0;900.0;753.0;1
3324;201908;7151820;21;M;3800.0;749.0;644.0;1
3325;201907;61600060;55;M;5000.0;728.0;620.0;0
3326;201908;6765000;29;F;8000.0;608.0;691.0;1
3327;201906;4431160;26;F;1400.0;636.0;637.0;1
3328;201906;6328150;25;M;4000.0;904.0;646.0;1
3329;201909;6328150;25;M;3500.0;820.0;608.0;0
3330;201907;82630172;64;M;10500.0;764.0;784.0;1
3331;201909;5724005;32;M;3060.0;668.0;717.0;1
3332;201908;1301100;56;F;4477.23;777.0;750.0;1
3333;201909;1546020;38;M;2500.0;610.0;718.0;1
3334;201907;20520051;69;M;10000.0;507.0;845.0;1
3335;201909;86036550;72;F;4500.0;742.0;609.0;0
3336;201909;7802040;22;M;2000.0;680.0;674.0;1
3337;201908;4107021;53;F;12500.0;882.0;699.0;1
3338;201908;4739000;37;F;11300.0;439.0;721.0;1
3339;201907;35450000;62;M;3450.0;689.0;653.0;1
3340;201908;64049500;53;M;25000.0;593.0;817.0;1
3341;201908;13042105;44;M;4000.0;355.0;699.0;1
3342;201909;2722090;42;F;3200.0;859.0;754.0;1
3343;201907;3116000;42;M;15000.0;2.0;721.0;0
3344;201907;11460090;41;M;1409.64;515.0;591.0;0
3345;201908;13835000;44;M;40000.0;311.0;742.0;0
3346;201908;45000000;45;M;3023.0;711.0;593.0;0
3347;201906;7096240;22;F;5500.0;721.0;713.0;1
3348;201907;5187010;42;M;4040.0;702.0;762.0;1
3349;201908;18705833;47;M;6000.0;702.0;773.0;1
3350;201909;11940000;41;F;10000.0;909.0;798.0;1
3351;201906;3556000;42;F;2000.0;521.0;729.0;1
3352;201905;17054180;53;M;5000.0;777.0;800.0;1
3353;201909;4137111;46;M;4000.0;532.0;669.0;0
3354;201906;59940000;45;M;2500.0;562.0;584.0;0
3355;201908;8717260;48;M;6500.0;613.0;613.0;0
3356;201909;13456515;46;M;5980.0;893.0;601.0;0
3357;201907;12214260;44;M;1800.0;109.0;557.0;0
3358;201905;13054671;44;M;2800.0;440.0;715.0;1
3359;201908;4632040;44;M;3000.0;394.0;671.0;0
3360;201905;71915750;58;M;10000.0;917.0;684.0;1
3361;201905;13370000;63;F;1600.0;431.0;799.0;1
3362;201906;3308050;79;F;8000.0;795.0;835.0;1
3363;201907;7243380;42;F;8000.0;764.0;660.0;1
3364;201909;4165001;45;M;17495.64;749.0;770.0;1
3365;201906;7952090;43;F;1900.0;563.0;612.0;1
3366;201906;6140000;42;M;3500.0;644.0;706.0;1
3367;201905;6764030;41;M;10000.0;887.0;811.0;1
3368;201907;11380000;43;M;10000.0;306.0;573.0;1
3369;201909;6857520;47;M;2700.0;722.0;688.0;1
3370;201906;8595570;41;M;4000.0;702.0;765.0;1
3371;201906;8695130;41;M;2100.0;805.0;670.0;1
3372;201908;8695130;41;M;3600.0;708.0;676.0;1
3373;201906;6086120;44;M;2200.0;752.0;679.0;0
3374;201907;6086120;44;M;4000.0;605.0;673.0;0
3375;201907;82540115;43;M;15000.0;812.0;750.0;0
3376;201908;17539028;68;M;5000.0;703.0;794.0;1
3377;201908;17524140;68;M;9000.0;703.0;794.0;1
3378;201907;3261070;43;M;5000.0;697.0;758.0;1
3379;201907;8152110;43;F;2821.21;876.0;802.0;1
3380;201906;7401080;41;F;4425.0;613.0;616.0;1
3381;201909;69093578;51;M;4200.0;677.0;571.0;1
3382;201909;5110070;39;F;7000.0;529.0;564.0;1
3383;201907;65110000;53;M;2065.0;289.0;655.0;1
3384;201909;2536000;43;F;5000.0;809.0;887.0;1
3385;201905;5089030;43;F;4270.0;579.0;708.0;1
3386;201906;59280000;45;M;2000.0;391.0;617.0;1
3387;201907;14165416;46;M;1500.0;806.0;709.0;1
3388;201909;65110000;53;M;5200.0;714.0;671.0;1
3389;201905;13092558;40;F;10000.0;833.0;806.0;1
3390;201909;6657550;44;F;2400.0;244.0;657.0;1
3391;201905;13280298;44;M;4010.0;708.0;573.0;0
3392;201906;13602013;38;F;5000.0;856.0;637.0;0
3393;201909;5749300;41;F;3083.0;278.0;828.0;1
3394;201908;9520110;43;M;4500.0;854.0;917.0;1
3395;201907;1526020;44;F;7700.0;797.0;712.0;1
3396;201907;8140635;47;F;2580.0;222.0;522.0;1
3397;201909;6321575;41;M;4000.0;722.0;683.0;1
3398;201905;14810046;41;M;9000.0;688.0;704.0;1
3399;201907;13370000;43;M;2800.0;224.0;699.0;0
3400;201906;8022130;42;M;1800.0;496.0;559.0;0
3401;201906;2418150;41;M;10769.0;682.0;670.0;0
3402;201906;3161060;41;F;10400.0;798.0;775.0;1
3403;201909;16305342;43;M;3000.0;629.0;647.0;1
3404;201909;12943030;45;F;6365.15;602.0;730.0;0
3405;201908;9230500;42;M;2000.0;551.0;707.0;1
3406;201909;38779000;45;M;5834.0;610.0;798.0;1
3407;201909;12231171;42;M;3067.0;258.0;471.0;0
3408;201908;54410377;59;M;2000.0;327.0;665.0;1
3409;201908;13690000;45;F;1330.0;344.0;675.0;0
3410;201908;17025330;44;M;3436.0;297.0;516.0;0
3411;201909;68750000;52;M;4931.52;2.0;617.0;1
3412;201906;9960490;55;M;2400.0;882.0;837.0;1
3413;201909;24416130;58;M;9000.0;408.0;673.0;1
3414;201905;8142120;41;F;6000.0;496.0;653.0;0
3415;201908;7400000;42;M;5000.0;787.0;675.0;1
3416;201908;2280150;43;M;2785.0;422.0;596.0;1
3417;201905;81540150;42;M;3100.0;579.0;656.0;0
3418;201909;70873100;42;M;9300.0;285.0;552.0;0
3419;201906;8253050;41;F;5500.0;761.0;824.0;1
3420;201906;7791000;43;F;6500.0;705.0;693.0;0
3421;201905;3520000;42;F;2070.0;745.0;565.0;1
3422;201907;8940000;45;M;2284.0;736.0;680.0;1
3423;201907;2373130;41;M;13000.0;633.0;794.0;1
3424;201908;13083290;43;M;8000.0;873.0;907.0;0
3425;201907;7135313;42;M;18000.0;798.0;666.0;0
3426;201909;3445000;45;F;3200.0;795.0;657.0;0
3427;201906;2566050;40;M;1500.0;683.0;567.0;0
3428;201907;2566050;40;M;1900.0;504.0;567.0;0
3429;201908;15130000;42;F;2400.0;736.0;690.0;1
3430;201909;14811126;42;F;25000.0;436.0;539.0;0
3431;201909;14800300;42;F;2000.0;405.0;539.0;0
3432;201908;18044020;40;F;1292.0;580.0;802.0;1
3433;201908;13212354;44;F;1800.0;861.0;701.0;1
3434;201906;1222010;50;M;15000.0;702.0;672.0;1
3435;201907;12247330;42;M;5831.0;557.0;652.0;0
3436;201909;3515000;43;F;3500.0;2.0;656.0;1
3437;201907;12247330;58;F;4000.0;875.0;761.0;1
3438;201908;9132520;40;M;2600.0;341.0;760.0;1
3439;201907;1333021;40;M;8000.0;613.0;640.0;1
3440;201906;15775000;41;M;4000.0;331.0;607.0;1
3441;201907;56230000;45;M;5000.0;378.0;828.0;1
3442;201909;6852500;41;F;5000.0;493.0;707.0;1
3443;201909;14980000;43;F;3800.0;641.0;748.0;1
3444;201909;4349020;41;M;8500.0;694.0;728.0;1
3445;201907;58428757;57;M;7000.0;394.0;554.0;0
3446;201906;7182300;40;F;3700.0;808.0;815.0;1
3447;201906;6815300;40;F;5000.0;817.0;780.0;0
3448;201909;15370000;43;F;1800.0;629.0;741.0;1
3449;201908;11740000;45;F;3440.0;500.0;705.0;1
3450;201907;72876420;50;M;5500.0;462.0;797.0;1
3451;201905;12980000;40;F;2000.0;573.0;614.0;1
3452;201905;3572400;40;M;15000.0;387.0;770.0;1
3453;201907;2343030;62;F;4500.0;708.0;727.0;1
3454;201907;15081470;63;F;4000.0;562.0;737.0;1
3455;201909;18078635;41;F;2000.0;680.0;751.0;1
3456;201906;60347110;60;M;1250.0;744.0;754.0;1
3457;201909;31150470;61;M;7400.0;580.0;673.0;0
3458;201908;4710001;40;M;18009.02;840.0;825.0;1
3459;201908;7190050;41;F;2000.0;467.0;721.0;0
3460;201908;83420000;41;F;4000.0;895.0;528.0;1
3461;201906;13474640;41;M;4448.84;504.0;636.0;1
3462;201908;13211840;40;M;8600.0;853.0;664.0;0
3463;201909;13920000;41;M;2500.0;702.0;691.0;1
3464;201906;6170370;42;F;2000.0;853.0;801.0;1
3465;201909;72736010;55;M;10000.0;898.0;676.0;1
3466;201907;5323002;41;F;3500.0;901.0;674.0;0
3467;201906;5841100;42;F;9000.0;451.0;713.0;1
3468;201907;2357070;41;M;3545.0;635.0;748.0;1
3469;201906;18136100;43;M;2100.0;868.0;747.0;1
3470;201906;18050600;39;M;8000.0;876.0;643.0;1
3471;201905;2614050;41;M;3469.0;607.0;642.0;1
3472;201905;2614050;41;M;3517.16;636.0;642.0;1
3473;201906;9961470;39;M;5000.0;858.0;761.0;0
3474;201907;4455060;41;M;8900.0;794.0;766.0;1
3475;201905;2553050;39;M;7500.0;817.0;829.0;1
3476;201908;1318000;41;F;2918.0;577.0;805.0;1
3477;201909;6857500;40;M;1800.0;440.0;721.0;1
3478;201907;13070752;42;F;6500.0;652.0;654.0;1
3479;201909;1106070;41;F;3200.0;644.0;745.0;1
3480;201909;4933110;39;M;5000.0;294.0;670.0;0
3481;201907;19970000;42;F;1800.0;554.0;720.0;1
3482;201908;12620000;42;F;8000.0;665.0;785.0;1
3483;201907;18044240;40;M;5000.0;566.0;654.0;0
3484;201905;7124000;39;F;2000.0;434.0;723.0;1
3485;201908;13140818;43;F;25000.0;338.0;619.0;1
3486;201908;12306615;72;F;8000.0;811.0;767.0;1
3487;201908;7242210;42;F;1200.0;787.0;532.0;1
3488;201908;3318000;71;F;2500.0;727.0;698.0;1
3489;201909;4904200;39;M;8500.0;252.0;704.0;1
3490;201907;9861230;39;M;35000.0;2.0;775.0;1
3491;201907;7600000;40;F;4000.0;406.0;803.0;1
3492;201907;14730000;39;M;2750.0;641.0;656.0;1
3493;201909;5162030;40;F;2010.0;479.0;776.0;1
3494;201909;13150970;39;M;5200.0;459.0;679.0;0
3495;201907;7023030;40;F;8300.0;546.0;641.0;0
3496;201905;13295000;39;M;6000.0;914.0;728.0;1
3497;201905;88355375;46;M;4000.0;632.0;709.0;0
3498;201907;64800050;51;M;3500.0;942.0;754.0;1
3499;201908;12228892;41;M;6500.0;854.0;909.0;1
3500;201909;5036180;40;M;16000.0;854.0;705.0;1
3501;201908;5818310;40;F;3800.0;657.0;833.0;1
3502;201906;12995000;40;M;2500.0;872.0;592.0;1
3503;201906;5716090;43;F;12000.0;619.0;658.0;1
3504;201906;2417050;41;M;3500.0;579.0;710.0;1
3505;201906;13807753;40;M;5500.0;702.0;733.0;1
3506;201906;13219071;41;M;6500.0;579.0;759.0;1
3507;201906;7132150;40;M;3800.0;741.0;798.0;1
3508;201909;1318000;39;M;7500.0;552.0;582.0;0
3509;201908;5529100;42;F;3500.0;557.0;719.0;1
3510;201909;13203210;12;F;2000.0;314.0;708.0;1
3511;201905;12515505;41;M;5000.0;696.0;745.0;1
3512;201907;4194260;39;M;4500.0;250.0;719.0;1
3513;201905;6719460;38;F;4000.0;752.0;628.0;1
3514;201909;12914560;41;M;2400.0;78.0;515.0;0
3515;201906;12995000;41;M;2350.0;591.0;742.0;1
3516;201908;78040265;56;M;14000.0;797.0;674.0;1
3517;201907;33400000;63;M;2350.0;598.0;813.0;1
3518;201907;4351010;39;M;4000.0;426.0;772.0;1
3519;201907;3729250;39;M;6200.0;500.0;630.0;1
3520;201905;8330010;41;M;2600.0;749.0;657.0;0
3521;201906;80220080;74;M;10000.0;769.0;741.0;1
3522;201907;14150000;39;M;8200.0;624.0;841.0;1
3523;201908;8140480;39;F;2000.0;222.0;500.0;0
3524;201908;8140480;39;F;2000.0;222.0;500.0;0
3525;201907;79823430;43;F;5700.0;806.0;802.0;1
3526;201905;11600000;43;F;3005.0;830.0;742.0;1
3527;201909;7724040;39;M;3000.0;675.0;861.0;1
3528;201905;14790000;41;M;2669.79;717.0;750.0;1
3529;201908;87076084;41;M;10000.0;610.0;515.0;1
3530;201909;13219816;53;F;3600.0;465.0;608.0;1
3531;201908;9321010;40;M;3940.0;755.0;831.0;1
3532;201907;13211772;40;M;4600.0;426.0;671.0;1
3533;201908;6852120;40;F;3800.0;735.0;749.0;1
3534;201909;6112140;40;F;4000.0;847.0;587.0;0
3535;201909;5884020;39;M;3000.0;864.0;755.0;1
3536;201908;15093524;41;M;26000.0;811.0;665.0;1
3537;201906;2435001;39;F;13160.0;434.0;725.0;1
3538;201907;6330000;46;M;4001.2;598.0;739.0;1
3539;201906;12282011;42;M;1750.0;487.0;669.0;1
3540;201908;5182430;40;M;4000.0;875.0;783.0;1
3541;201909;18530000;41;F;1450.0;584.0;564.0;0
3542;201907;75383525;66;F;3300.0;457.0;687.0;0
3543;201908;4775163;40;M;5500.0;554.0;638.0;1
3544;201907;3276000;40;M;15000.0;661.0;798.0;1
3545;201907;11050231;39;F;2500.0;984.0;663.0;1
3546;201905;13575006;38;M;3450.0;621.0;679.0;1
3547;201907;14110000;41;F;5500.0;540.0;673.0;1
3548;201906;14409222;41;F;2992.0;937.0;782.0;1
3549;201907;3614080;40;F;6000.0;848.0;597.0;0
3550;201906;9761460;38;F;4000.0;736.0;923.0;1
3551;201907;49025730;56;M;16000.0;753.0;688.0;1
3552;201908;11662310;41;M;5000.0;453.0;707.0;1
3553;201907;3089070;38;M;1500.0;663.0;674.0;1
3554;201907;13104254;42;M;18000.0;865.0;716.0;1
3555;201906;9071260;39;M;2090.0;655.0;679.0;1
3556;201906;4012040;39;M;6000.0;288.0;786.0;1
3557;201907;18150000;41;F;2500.0;697.0;797.0;1
3558;201907;8730660;42;F;2000.0;577.0;661.0;1
3559;201908;8340200;39;F;1500.0;759.0;719.0;1
3560;201908;6329250;42;M;4000.0;727.0;657.0;1
3561;201906;1454010;43;M;21400.0;545.0;714.0;1
3562;201907;1454010;43;M;21450.0;471.0;720.0;1
3563;201908;2242040;40;F;2800.0;580.0;776.0;1
3564;201907;71680121;52;F;9000.0;809.0;845.0;1
3565;201908;13308471;39;F;1500.0;635.0;635.0;1
3566;201908;16201026;37;F;24000.0;769.0;698.0;0
3567;201905;49039100;40;F;8000.0;506.0;710.0;0
3568;201909;9195110;39;F;4500.0;892.0;800.0;1
3569;201905;4194260;40;M;7958.0;830.0;800.0;1
3570;201908;4194260;40;M;7958.0;777.0;782.0;1
3571;201905;7600000;38;F;3200.0;440.0;600.0;0
3572;201907;1318001;38;M;2100.0;361.0;617.0;1
3573;201906;6634012;41;F;1218.0;795.0;641.0;1
3574;201906;5634010;40;F;5800.0;608.0;825.0;1
3575;201905;5887250;40;F;2476.08;680.0;603.0;1
3576;201907;8121320;40;M;5000.0;531.0;683.0;1
3577;201905;4686000;38;F;10500.0;781.0;734.0;1
3578;201908;13670000;38;M;5000.0;728.0;726.0;1
3579;201908;11700170;39;M;11079.83;682.0;870.0;1
3580;201908;76825018;39;M;6000.0;506.0;694.0;0
3581;201906;5134210;39;F;4400.0;805.0;605.0;1
3582;201908;9751330;39;M;1800.0;686.0;741.0;1
3583;201906;7082260;38;F;2850.0;580.0;712.0;1
3584;201908;85819210;65;M;15000.0;523.0;826.0;0
3585;201908;7076041;38;F;3800.0;839.0;818.0;1
3586;201905;4965080;37;F;2900.0;636.0;806.0;1
3587;201909;6288130;41;F;5500.0;447.0;795.0;1
3588;201906;17990017;41;F;2075.0;470.0;759.0;1
3589;201907;13487411;38;M;3500.0;657.0;757.0;1
3590;201909;5724005;39;F;7500.0;604.0;753.0;1
3591;201905;2345000;39;M;4250.0;316.0;635.0;1
3592;201907;1214100;37;M;6300.0;632.0;615.0;0
3593;201907;17870000;48;F;1800.0;699.0;808.0;1
3594;201908;17870000;48;F;1820.0;710.0;818.0;1
3595;201908;6172420;38;M;4194.0;509.0;685.0;1
3596;201907;3560000;38;M;2500.0;457.0;646.0;0
3597;201907;13411099;38;M;2800.0;338.0;640.0;0
3598;201909;18117352;40;M;9300.0;389.0;840.0;0
3599;201905;3362015;40;M;5000.0;721.0;828.0;1
3600;201907;13201902;38;F;7706.52;590.0;609.0;1
3601;201908;13203552;38;F;7700.0;884.0;597.0;0
3602;201909;9571420;39;F;3000.0;716.0;883.0;1
3603;201905;4153160;39;F;2500.0;660.0;669.0;1
3604;201906;13904321;46;F;2898.76;244.0;676.0;1
3605;201908;5366220;41;F;2000.0;425.0;555.0;1
3606;201906;4865150;39;M;4179.0;926.0;794.0;1
3607;201906;6485370;39;F;10000.0;649.0;625.0;1
3608;201907;6823060;39;F;2300.0;465.0;636.0;1
3609;201909;4891270;40;M;1700.0;428.0;655.0;1
3610;201907;11420410;39;F;3000.0;702.0;649.0;0
3611;201907;17180000;45;F;1280.0;577.0;701.0;1
3612;201905;69028060;53;M;11000.0;629.0;744.0;1
3613;201909;8790530;41;F;8000.0;584.0;657.0;1
3614;201908;13670000;38;F;8900.0;2.0;699.0;1
3615;201908;15997134;38;F;3500.0;696.0;691.0;1
3616;201909;11717255;40;F;5000.0;556.0;697.0;0
3617;201905;5160180;39;M;2500.0;663.0;606.0;1
3618;201907;5003040;39;M;3000.0;795.0;835.0;1
3619;201906;7085260;38;M;7000.0;805.0;790.0;1
3620;201907;2555080;38;M;6209.0;529.0;639.0;1
3621;201905;4455170;38;F;8130.0;820.0;842.0;1
3622;201909;14400760;41;M;10000.0;781.0;601.0;1
3623;201908;3015000;37;M;6000.0;487.0;733.0;1
3624;201907;2021040;39;M;9000.0;867.0;760.0;0
3625;201907;88351410;61;M;3000.0;381.0;662.0;1
3626;201907;2313010;39;M;6000.0;596.0;759.0;1
3627;201905;11030240;39;M;2000.0;588.0;824.0;0
3628;201909;1224000;39;M;6000.0;554.0;679.0;1
3629;201907;13175662;38;F;3500.0;915.0;631.0;1
3630;201906;9710240;39;F;10000.0;789.0;813.0;1
3631;201908;45930000;55;M;10000.0;514.0;675.0;0
3632;201908;7072080;38;M;5000.0;573.0;741.0;1
3633;201909;7179296;39;F;3499.38;889.0;738.0;1
3634;201907;13040108;38;M;12000.0;683.0;845.0;1
3635;201906;3124020;42;F;8000.0;638.0;691.0;1
3636;201908;6606190;38;F;5200.0;814.0;711.0;1
3637;201907;9910040;40;M;5000.0;538.0;780.0;1
3638;201907;5025010;40;M;43000.0;730.0;635.0;0
3639;201908;67030865;46;M;4000.0;604.0;754.0;1
3640;201908;7611160;47;M;8000.0;803.0;704.0;1
3641;201908;64020390;49;M;5000.0;387.0;852.0;1
3642;201906;3717001;38;M;10000.0;632.0;661.0;1
3643;201905;38900000;37;F;6000.0;364.0;666.0;1
3644;201908;3626000;37;M;12000.0;526.0;746.0;0
3645;201905;4466090;38;M;2665.33;679.0;678.0;1
3646;201909;13225020;41;F;11000.0;775.0;818.0;1
3647;201906;78055424;50;F;11011.0;884.0;631.0;0
3648;201907;12224280;38;F;3000.0;520.0;568.0;1
3649;201907;4671160;37;F;4800.0;500.0;756.0;1
3650;201908;13566490;44;M;3900.0;359.0;611.0;0
3651;201905;18520000;37;M;11000.0;833.0;732.0;0
3652;201907;6140040;38;F;6213.65;518.0;609.0;0
3653;201908;28911030;37;F;2500.0;627.0;815.0;1
3654;201906;9635000;38;M;4000.0;781.0;936.0;0
3655;201907;17380000;38;F;1700.0;621.0;755.0;1
3656;201906;12444100;38;M;3500.0;579.0;701.0;1
3657;201907;11310061;41;M;5000.0;244.0;555.0;0
3658;201909;5093000;38;F;4000.0;758.0;764.0;1
3659;201907;13506550;39;F;3100.0;935.0;579.0;1
3660;201907;13318000;38;M;8000.0;324.0;697.0;1
3661;201909;13082075;39;F;6480.0;733.0;667.0;1
3662;201906;18610285;40;F;2000.0;867.0;699.0;1
3663;201908;6414025;39;M;5000.0;918.0;681.0;0
3664;201908;3073005;39;M;15000.0;777.0;673.0;1
3665;201905;3236000;42;F;5900.0;682.0;644.0;1
3666;201907;4302051;39;M;4305.0;859.0;730.0;1
3667;201909;5010000;39;M;4800.0;546.0;774.0;1
3668;201906;7197040;39;F;5300.0;775.0;770.0;1
3669;201909;69042070;49;F;1900.0;680.0;652.0;1
3670;201907;11045030;37;F;2500.0;915.0;735.0;1
3671;201906;61760000;36;M;25000.0;795.0;746.0;1
3672;201907;3937000;39;F;6000.0;646.0;801.0;1
3673;201905;15860000;39;M;2650.0;107.0;579.0;0
3674;201906;4113010;41;M;4000.0;708.0;622.0;1
3675;201907;14140000;37;M;7500.0;836.0;608.0;0
3676;201907;1124010;38;M;14237.77;724.0;788.0;1
3677;201907;7073170;41;F;2800.0;753.0;781.0;1
3678;201905;4542020;37;F;12200.0;694.0;739.0;1
3679;201908;9891541;37;F;1600.0;489.0;775.0;1
3680;201908;6086070;39;F;7000.0;629.0;853.0;1
3681;201908;6814080;39;F;1734.0;577.0;726.0;1
3682;201908;89207650;61;M;4024.0;805.0;647.0;1
3683;201909;1518010;38;M;3500.0;794.0;698.0;1
